ens_tid,target_tfs_filename,before TSS,after TSS,tfs to plot,pval,pval_c
ENST00000681507,,2058,-2008,10,1,0.1
ENST00000535679,,-2261,2311,10,1,0.1
ENST00000535679,,-1744,1794,10,1,0.1
ENST00000535679,,-1669,1719,10,1,0.1
ENST00000535679,,-1240,1290,10,1,0.1
ENST00000420611,,-11,61,10,1,0.1
ENST00000416345,,-1837,1887,10,1,0.1
ENST00000432075,,-1224,1274,10,1,0.1
ENST00000379066,,-1641,1691,10,1,0.1
ENST00000338415,,-2336,2386,10,1,0.1
ENST00000444022,,-247,297,10,1,0.1
ENST00000422687,,74,-24,10,1,0.1
ENST00000422687,,503,-453,10,1,0.1
ENST00000422687,,1970,-1920,10,1,0.1
ENST00000453555,,-1752,1802,10,1,0.1
ENST00000453555,,-1465,1515,10,1,0.1
ENST00000453555,,-1263,1313,10,1,0.1
ENST00000453555,,-1242,1292,10,1,0.1
ENST00000453555,,-801,851,10,1,0.1
ENST00000453555,,-232,282,10,1,0.1
ENST00000453555,,61,-11,10,1,0.1
ENST00000453555,,1761,-1711,10,1,0.1
ENST00000453555,,1782,-1732,10,1,0.1
ENST00000453555,,2249,-2199,10,1,0.1
ENST00000414644,,1279,-1229,10,1,0.1
ENST00000414644,,1073,-1023,10,1,0.1
ENST00000354545,,-54,104,10,1,0.1
ENST00000425641,,1176,-1126,10,1,0.1
ENST00000425641,,299,-249,10,1,0.1
ENST00000614273,,-400,450,10,1,0.1
ENST00000490576,,2180,-2130,10,1,0.1
ENST00000494864,,-1643,1693,10,1,0.1
ENST00000494864,,-1389,1439,10,1,0.1
ENST00000494864,,1012,-962,10,1,0.1
ENST00000629272,,2008,-1958,10,1,0.1
ENST00000441689,,167,-117,10,1,0.1
ENST00000358367,,1359,-1309,10,1,0.1
ENST00000272252,,445,-395,10,1,0.1
ENST00000434934,,1461,-1411,10,1,0.1
ENST00000434934,,-2133,2183,10,1,0.1
ENST00000409276,,-863,913,10,1,0.1
ENST00000281950,,-1226,1276,10,1,0.1
ENST00000442331,,1429,-1379,10,1,0.1
ENST00000409978,,1499,-1449,10,1,0.1
ENST00000409978,,-577,627,10,1,0.1
ENST00000378803,,-1814,1864,10,1,0.1
ENST00000281961,,2421,-2371,10,1,0.1
ENST00000505747,,2055,-2005,10,1,0.1
ENST00000455476,,-538,588,10,1,0.1
ENST00000455476,,500,-450,10,1,0.1
ENST00000401738,,-872,922,10,1,0.1
ENST00000378669,,-2136,2186,10,1,0.1
ENST00000394973,,-1771,1821,10,1,0.1
ENST00000405094,,70,-20,10,1,0.1
ENST00000378661,,-2217,2267,10,1,0.1
ENST00000378661,,-1932,1982,10,1,0.1
ENST00000378661,,-1632,1682,10,1,0.1
ENST00000431905,,-2271,2321,10,1,0.1
ENST00000431905,,-1633,1683,10,1,0.1
ENST00000431905,,-1153,1203,10,1,0.1
ENST00000294973,,1216,-1166,10,1,0.1
ENST00000294973,,2051,-2001,10,1,0.1
ENST00000405975,,2284,-2234,10,1,0.1
ENST00000282406,,1536,-1486,10,1,0.1
ENST00000475092,,595,-545,10,1,0.1
ENST00000260605,,768,-718,10,1,0.1
ENST00000260605,,708,-658,10,1,0.1
ENST00000378587,,323,-273,10,1,0.1
ENST00000378587,,-23,73,10,1,0.1
ENST00000272286,,-39,89,10,1,0.1
ENST00000409473,,1781,-1731,10,1,0.1
ENST00000410056,,-2177,2227,10,1,0.1
ENST00000409411,,51,-1,10,1,0.1
ENST00000403853,,-938,988,10,1,0.1
ENST00000403853,,-1439,1489,10,1,0.1
ENST00000403853,,-1480,1530,10,1,0.1
ENST00000260653,,1950,-1900,10,1,0.1
ENST00000303077,,-2453,2503,10,1,0.1
ENST00000303077,,-1556,1606,10,1,0.1
ENST00000303077,,1645,-1595,10,1,0.1
ENST00000263736,,-1600,1650,10,1,0.1
ENST00000263736,,2312,-2262,10,1,0.1
ENST00000394874,,-1783,1833,10,1,0.1
ENST00000449347,,117,-67,10,1,0.1
ENST00000263734,,-2001,2051,10,1,0.1
ENST00000434431,,1064,-1014,10,1,0.1
ENST00000434431,,406,-356,10,1,0.1
ENST00000434431,,261,-211,10,1,0.1
ENST00000434431,,217,-167,10,1,0.1
ENST00000306448,,1324,-1274,10,1,0.1
ENST00000306448,,1503,-1453,10,1,0.1
ENST00000238738,,1111,-1061,10,1,0.1
ENST00000482449,,-570,620,10,1,0.1
ENST00000238892,,-690,740,10,1,0.1
ENST00000434262,,-2182,2232,10,1,0.1
ENST00000434262,,764,-714,10,1,0.1
ENST00000409245,,-1708,1758,10,1,0.1
ENST00000409147,,1737,-1687,10,1,0.1
ENST00000449846,,-937,987,10,1,0.1
ENST00000449846,,446,-396,10,1,0.1
ENST00000668667,,-1389,1439,10,1,0.1
ENST00000655450,,2504,-2454,10,1,0.1
ENST00000405271,,-41,91,10,1,0.1
ENST00000327876,,-1872,1922,10,1,0.1
ENST00000327876,,-62,112,10,1,0.1
ENST00000405808,,-476,526,10,1,0.1
ENST00000493962,,-1648,1698,10,1,0.1
ENST00000402508,,-1739,1789,10,1,0.1
ENST00000402508,,-1499,1549,10,1,0.1
ENST00000402508,,802,-752,10,1,0.1
ENST00000403359,,2480,-2430,10,1,0.1
ENST00000413569,,757,-707,10,1,0.1
ENST00000649748,,742,-692,10,1,0.1
ENST00000394754,,-1731,1781,10,1,0.1
ENST00000448460,,860,-810,10,1,0.1
ENST00000403751,,-686,736,10,1,0.1
ENST00000403273,,1085,-1035,10,1,0.1
ENST00000630656,,58,-8,10,1,0.1
ENST00000378262,,231,-181,10,1,0.1
ENST00000611589,,-1887,1937,10,1,0.1
ENST00000611589,,118,-68,10,1,0.1
ENST00000625320,,-1624,1674,10,1,0.1
ENST00000495871,,2240,-2190,10,1,0.1
ENST00000625891,,-1383,1433,10,1,0.1
ENST00000625891,,-866,916,10,1,0.1
ENST00000625891,,684,-634,10,1,0.1
ENST00000625672,,405,-355,10,1,0.1
ENST00000406053,,-954,1004,10,1,0.1
ENST00000295304,,-924,974,10,1,0.1
ENST00000317802,,-1749,1799,10,1,0.1
ENST00000317802,,2492,-2442,10,1,0.1
ENST00000486488,,646,-596,10,1,0.1
ENST00000615901,,2387,-2337,10,1,0.1
ENST00000615901,,276,-226,10,1,0.1
ENST00000486085,,-2154,2204,10,1,0.1
ENST00000427710,,1747,-1697,10,1,0.1
ENST00000427710,,2220,-2170,10,1,0.1
ENST00000403506,,1339,-1289,10,1,0.1
ENST00000402285,,2471,-2421,10,1,0.1
ENST00000402285,,-30,80,10,1,0.1
ENST00000404297,,6,44,10,1,0.1
ENST00000647547,,-1144,1194,10,1,0.1
ENST00000643440,,-2083,2133,10,1,0.1
ENST00000643440,,-1571,1621,10,1,0.1
ENST00000643440,,-65,115,10,1,0.1
ENST00000444458,,-698,748,10,1,0.1
ENST00000444458,,1127,-1077,10,1,0.1
ENST00000444458,,1779,-1729,10,1,0.1
ENST00000647291,,-712,762,10,1,0.1
ENST00000412148,,2392,-2342,10,1,0.1
ENST00000643413,,-1738,1788,10,1,0.1
ENST00000643413,,-1698,1748,10,1,0.1
ENST00000645072,,723,-673,10,1,0.1
ENST00000616288,,-614,664,10,1,0.1
ENST00000616407,,1780,-1730,10,1,0.1
ENST00000438672,,-489,539,10,1,0.1
ENST00000394555,,1247,-1197,10,1,0.1
ENST00000407595,,2227,-2177,10,1,0.1
ENST00000407595,,-2195,2245,10,1,0.1
ENST00000412104,,1300,-1250,10,1,0.1
ENST00000449070,,2432,-2382,10,1,0.1
ENST00000642180,,1380,-1330,10,1,0.1
ENST00000643222,,-2197,2247,10,1,0.1
ENST00000358510,,-679,729,10,1,0.1
ENST00000646249,,2220,-2170,10,1,0.1
ENST00000401576,,59,-9,10,1,0.1
ENST00000676667,,-596,646,10,1,0.1
ENST00000676667,,185,-135,10,1,0.1
ENST00000676667,,227,-177,10,1,0.1
ENST00000405894,,309,-259,10,1,0.1
ENST00000282549,,207,-157,10,1,0.1
ENST00000432309,,-19,69,10,1,0.1
ENST00000432309,,-362,412,10,1,0.1
ENST00000432309,,-2004,2054,10,1,0.1
ENST00000491621,,-1843,1893,10,1,0.1
ENST00000472047,,538,-488,10,1,0.1
ENST00000409558,,-776,826,10,1,0.1
ENST00000409558,,-505,555,10,1,0.1
ENST00000531327,,1827,-1777,10,1,0.1
ENST00000377990,,2174,-2124,10,1,0.1
ENST00000398529,,-1940,1990,10,1,0.1
ENST00000398529,,-1331,1381,10,1,0.1
ENST00000409784,,868,-818,10,1,0.1
ENST00000421087,,-2241,2291,10,1,0.1
ENST00000443619,,-1434,1484,10,1,0.1
ENST00000452315,,2045,-1995,10,1,0.1
ENST00000452315,,2495,-2445,10,1,0.1
ENST00000356388,,-1789,1839,10,1,0.1
ENST00000440972,,1880,-1830,10,1,0.1
ENST00000437869,,537,-487,10,1,0.1
ENST00000409377,,-1007,1057,10,1,0.1
ENST00000303786,,201,-151,10,1,0.1
ENST00000394342,,-92,142,10,1,0.1
ENST00000467265,,-220,270,10,1,0.1
ENST00000409030,,2105,-2055,10,1,0.1
ENST00000409030,,1658,-1608,10,1,0.1
ENST00000409030,,752,-702,10,1,0.1
ENST00000497079,,-1704,1754,10,1,0.1
ENST00000479844,,178,-128,10,1,0.1
ENST00000295379,,-2181,2231,10,1,0.1
ENST00000295379,,-1210,1260,10,1,0.1
ENST00000303714,,2369,-2319,10,1,0.1
ENST00000303714,,1468,-1418,10,1,0.1
ENST00000303714,,1467,-1417,10,1,0.1
ENST00000606389,,-1666,1716,10,1,0.1
ENST00000409085,,1254,-1204,10,1,0.1
ENST00000409085,,1811,-1761,10,1,0.1
ENST00000244227,,1644,-1594,10,1,0.1
ENST00000435990,,-1143,1193,10,1,0.1
ENST00000320256,,-1565,1615,10,1,0.1
ENST00000320256,,-1200,1250,10,1,0.1
ENST00000320256,,-62,112,10,1,0.1
ENST00000457952,,-76,126,10,1,0.1
ENST00000454815,,-518,568,10,1,0.1
ENST00000454815,,161,-111,10,1,0.1
ENST00000415783,,601,-551,10,1,0.1
ENST00000451279,,-5,55,10,1,0.1
ENST00000450929,,-2367,2417,10,1,0.1
ENST00000522886,,86,-36,10,1,0.1
ENST00000415348,,-1747,1797,10,1,0.1
ENST00000415348,,-1079,1129,10,1,0.1
ENST00000415348,,-1078,1128,10,1,0.1
ENST00000415348,,-1035,1085,10,1,0.1
ENST00000415348,,-393,443,10,1,0.1
ENST00000415348,,-5,55,10,1,0.1
ENST00000415348,,366,-316,10,1,0.1
ENST00000425976,,-1443,1493,10,1,0.1
ENST00000332372,,1838,-1788,10,1,0.1
ENST00000272367,,560,-510,10,1,0.1
ENST00000272367,,2493,-2443,10,1,0.1
ENST00000410009,,1878,-1828,10,1,0.1
ENST00000234396,,59,-9,10,1,0.1
ENST00000433895,,1300,-1250,10,1,0.1
ENST00000272438,,-156,206,10,1,0.1
ENST00000529236,,964,-914,10,1,0.1
ENST00000466330,,-74,124,10,1,0.1
ENST00000466330,,-1306,1356,10,1,0.1
ENST00000466330,,-1309,1359,10,1,0.1
ENST00000264447,,-2116,2166,10,1,0.1
ENST00000258104,,2184,-2134,10,1,0.1
ENST00000410020,,2397,-2347,10,1,0.1
ENST00000410020,,1955,-1905,10,1,0.1
ENST00000394120,,-1426,1476,10,1,0.1
ENST00000412253,,-1998,2048,10,1,0.1
ENST00000634650,,-1613,1663,10,1,0.1
ENST00000410104,,601,-551,10,1,0.1
ENST00000411783,,-1729,1779,10,1,0.1
ENST00000398468,,-507,557,10,1,0.1
ENST00000398468,,-814,864,10,1,0.1
ENST00000443900,,-796,846,10,1,0.1
ENST00000626868,,1890,-1840,10,1,0.1
ENST00000545030,,362,-312,10,1,0.1
ENST00000545030,,1078,-1028,10,1,0.1
ENST00000684460,,2349,-2299,10,1,0.1
ENST00000684590,,283,-233,10,1,0.1
ENST00000345517,,-21,71,10,1,0.1
ENST00000264093,,-2190,2240,10,1,0.1
ENST00000305799,,-2433,2483,10,1,0.1
ENST00000327428,,790,-740,10,1,0.1
ENST00000327428,,1798,-1748,10,1,0.1
ENST00000396049,,-1298,1348,10,1,0.1
ENST00000396049,,-114,164,10,1,0.1
ENST00000678684,,-134,184,10,1,0.1
ENST00000462026,,-640,690,10,1,0.1
ENST00000480696,,-166,216,10,1,0.1
ENST00000432728,,-1910,1960,10,1,0.1
ENST00000432728,,-556,606,10,1,0.1
ENST00000377632,,2000,-1950,10,1,0.1
ENST00000423644,,-1881,1931,10,1,0.1
ENST00000423644,,845,-795,10,1,0.1
ENST00000394019,,-476,526,10,1,0.1
ENST00000394019,,-232,282,10,1,0.1
ENST00000436454,,1566,-1516,10,1,0.1
ENST00000436454,,2279,-2229,10,1,0.1
ENST00000394003,,60,-10,10,1,0.1
ENST00000409240,,2471,-2421,10,1,0.1
ENST00000640868,,-2332,2382,10,1,0.1
ENST00000640304,,-1387,1437,10,1,0.1
ENST00000640304,,-215,265,10,1,0.1
ENST00000431187,,737,-687,10,1,0.1
ENST00000409710,,133,-83,10,1,0.1
ENST00000442235,,-252,302,10,1,0.1
ENST00000414247,,1084,-1034,10,1,0.1
ENST00000414247,,-2319,2369,10,1,0.1
ENST00000621092,,1705,-1655,10,1,0.1
ENST00000621092,,517,-467,10,1,0.1
ENST00000409429,,337,-287,10,1,0.1
ENST00000409249,,-1105,1155,10,1,0.1
ENST00000409585,,-2430,2480,10,1,0.1
ENST00000290536,,-677,727,10,1,0.1
ENST00000611975,,625,-575,10,1,0.1
ENST00000290573,,1901,-1851,10,1,0.1
ENST00000483063,,-2036,2086,10,1,0.1
ENST00000409848,,-535,585,10,1,0.1
ENST00000409848,,-430,480,10,1,0.1
ENST00000305249,,2520,-2470,10,1,0.1
ENST00000410113,,-1268,1318,10,1,0.1
ENST00000432649,,273,-223,10,1,0.1
ENST00000476622,,-1187,1237,10,1,0.1
ENST00000453233,,-1339,1389,10,1,0.1
ENST00000427862,,-1520,1570,10,1,0.1
ENST00000409282,,-1894,1944,10,1,0.1
ENST00000409884,,554,-504,10,1,0.1
ENST00000409471,,-72,122,10,1,0.1
ENST00000409471,,-151,201,10,1,0.1
ENST00000409471,,-272,322,10,1,0.1
ENST00000454188,,-2463,2513,10,1,0.1
ENST00000454188,,-133,183,10,1,0.1
ENST00000454188,,146,-96,10,1,0.1
ENST00000305089,,2053,-2003,10,1,0.1
ENST00000466387,,2224,-2174,10,1,0.1
ENST00000343114,,-2022,2072,10,1,0.1
ENST00000409520,,-2252,2302,10,1,0.1
ENST00000335459,,2053,-2003,10,1,0.1
ENST00000282111,,1555,-1505,10,1,0.1
ENST00000442813,,-1100,1150,10,1,0.1
ENST00000418268,,-1923,1973,10,1,0.1
ENST00000453973,,-610,660,10,1,0.1
ENST00000453973,,749,-699,10,1,0.1
ENST00000453973,,874,-824,10,1,0.1
ENST00000409921,,855,-805,10,1,0.1
ENST00000651736,,2070,-2020,10,1,0.1
ENST00000651736,,605,-555,10,1,0.1
ENST00000409760,,-1327,1377,10,1,0.1
ENST00000306384,,1868,-1818,10,1,0.1
ENST00000456023,,-1108,1158,10,1,0.1
ENST00000425160,,-842,892,10,1,0.1
ENST00000409696,,-418,468,10,1,0.1
ENST00000526018,,-1868,1918,10,1,0.1
ENST00000393808,,-589,639,10,1,0.1
ENST00000393808,,664,-614,10,1,0.1
ENST00000263857,,-2258,2308,10,1,0.1
ENST00000442664,,-85,135,10,1,0.1
ENST00000409180,,-624,674,10,1,0.1
ENST00000489855,,-2467,2517,10,1,0.1
ENST00000489855,,-229,279,10,1,0.1
ENST00000452034,,1336,-1286,10,1,0.1
ENST00000452034,,1334,-1284,10,1,0.1
ENST00000427678,,-1421,1471,10,1,0.1
ENST00000440757,,-633,683,10,1,0.1
ENST00000440757,,-104,154,10,1,0.1
ENST00000347055,,-1477,1527,10,1,0.1
ENST00000672766,,-1034,1084,10,1,0.1
ENST00000324166,,403,-353,10,1,0.1
ENST00000428390,,1807,-1757,10,1,0.1
ENST00000682844,,225,-175,10,1,0.1
ENST00000684642,,132,-82,10,1,0.1
ENST00000684642,,556,-506,10,1,0.1
ENST00000303236,,1919,-1869,10,1,0.1
ENST00000303236,,2108,-2058,10,1,0.1
ENST00000682892,,-1703,1753,10,1,0.1
ENST00000682892,,-1123,1173,10,1,0.1
ENST00000283646,,-1275,1325,10,1,0.1
ENST00000272418,,-1555,1605,10,1,0.1
ENST00000272418,,-404,454,10,1,0.1
ENST00000295208,,1320,-1270,10,1,0.1
ENST00000360990,,-1596,1646,10,1,0.1
ENST00000435268,,-1039,1089,10,1,0.1
ENST00000420176,,-251,301,10,1,0.1
ENST00000361124,,-1898,1948,10,1,0.1
ENST00000240423,,2443,-2393,10,1,0.1
ENST00000240423,,1949,-1899,10,1,0.1
ENST00000435349,,-4,54,10,1,0.1
ENST00000673792,,271,-221,10,1,0.1
ENST00000393537,,1371,-1321,10,1,0.1
ENST00000393526,,-100,150,10,1,0.1
ENST00000393526,,1053,-1003,10,1,0.1
ENST00000627284,,46,4,10,1,0.1
ENST00000451498,,-1092,1142,10,1,0.1
ENST00000409721,,271,-221,10,1,0.1
ENST00000438715,,1175,-1125,10,1,0.1
ENST00000438715,,1423,-1373,10,1,0.1
ENST00000186436,,-685,735,10,1,0.1
ENST00000186436,,1975,-1925,10,1,0.1
ENST00000473149,,1294,-1244,10,1,0.1
ENST00000473149,,-357,407,10,1,0.1
ENST00000473149,,-787,837,10,1,0.1
ENST00000473149,,-1123,1173,10,1,0.1
ENST00000465555,,2494,-2444,10,1,0.1
ENST00000465555,,-1269,1319,10,1,0.1
ENST00000614454,,417,-367,10,1,0.1
ENST00000614454,,-176,226,10,1,0.1
ENST00000523221,,271,-221,10,1,0.1
ENST00000393493,,-2475,2525,10,1,0.1
ENST00000415261,,2351,-2301,10,1,0.1
ENST00000420294,,891,-841,10,1,0.1
ENST00000420294,,1165,-1115,10,1,0.1
ENST00000409564,,-1453,1503,10,1,0.1
ENST00000422537,,-727,777,10,1,0.1
ENST00000409448,,306,-256,10,1,0.1
ENST00000445815,,-1377,1427,10,1,0.1
ENST00000445815,,445,-395,10,1,0.1
ENST00000445815,,1675,-1625,10,1,0.1
ENST00000672756,,1145,-1095,10,1,0.1
ENST00000427413,,-49,99,10,1,0.1
ENST00000427413,,-250,300,10,1,0.1
ENST00000450763,,49,1,10,1,0.1
ENST00000433408,,429,-379,10,1,0.1
ENST00000409318,,955,-905,10,1,0.1
ENST00000427603,,-191,241,10,1,0.1
ENST00000332549,,-2195,2245,10,1,0.1
ENST00000332549,,-2338,2388,10,1,0.1
ENST00000393414,,1901,-1851,10,1,0.1
ENST00000393414,,203,-153,10,1,0.1
ENST00000457817,,1268,-1218,10,1,0.1
ENST00000452403,,1656,-1606,10,1,0.1
ENST00000409929,,-2170,2220,10,1,0.1
ENST00000450319,,1961,-1911,10,1,0.1
ENST00000450319,,1218,-1168,10,1,0.1
ENST00000409288,,-1969,2019,10,1,0.1
ENST00000430171,,-2221,2271,10,1,0.1
ENST00000264260,,130,-80,10,1,0.1
ENST00000295269,,-2005,2055,10,1,0.1
ENST00000295269,,-2311,2361,10,1,0.1
ENST00000233969,,1317,-1267,10,1,0.1
ENST00000233969,,390,-340,10,1,0.1
ENST00000258436,,-1543,1593,10,1,0.1
ENST00000258436,,-895,945,10,1,0.1
ENST00000488134,,-1765,1815,10,1,0.1
ENST00000488134,,-1868,1918,10,1,0.1
ENST00000258455,,-2396,2446,10,1,0.1
ENST00000233154,,2465,-2415,10,1,0.1
ENST00000233154,,661,-611,10,1,0.1
ENST00000393348,,-74,124,10,1,0.1
ENST00000393348,,-151,201,10,1,0.1
ENST00000393348,,-992,1042,10,1,0.1
ENST00000393348,,-1924,1974,10,1,0.1
ENST00000522586,,1874,-1824,10,1,0.1
ENST00000522586,,1147,-1097,10,1,0.1
ENST00000522586,,685,-635,10,1,0.1
ENST00000522586,,659,-609,10,1,0.1
ENST00000425756,,802,-752,10,1,0.1
ENST00000437659,,-341,391,10,1,0.1
ENST00000409032,,890,-840,10,1,0.1
ENST00000409032,,1421,-1371,10,1,0.1
ENST00000479774,,-2245,2295,10,1,0.1
ENST00000479621,,48,2,10,1,0.1
ENST00000416298,,1612,-1562,10,1,0.1
ENST00000409501,,-1283,1333,10,1,0.1
ENST00000361803,,-2127,2177,10,1,0.1
ENST00000361803,,-803,853,10,1,0.1
ENST00000361803,,-114,164,10,1,0.1
ENST00000361803,,-80,130,10,1,0.1
ENST00000361803,,704,-654,10,1,0.1
ENST00000361803,,2028,-1978,10,1,0.1
ENST00000409087,,830,-780,10,1,0.1
ENST00000409087,,857,-807,10,1,0.1
ENST00000408999,,1875,-1825,10,1,0.1
ENST00000408999,,1601,-1551,10,1,0.1
ENST00000409059,,2244,-2194,10,1,0.1
ENST00000681802,,231,-181,10,1,0.1
ENST00000326853,,2402,-2352,10,1,0.1
ENST00000409067,,-1649,1699,10,1,0.1
ENST00000409309,,-142,192,10,1,0.1
ENST00000409309,,-659,709,10,1,0.1
ENST00000492785,,-670,720,10,1,0.1
ENST00000492785,,-1078,1128,10,1,0.1
ENST00000492785,,-1369,1419,10,1,0.1
ENST00000393310,,-2296,2346,10,1,0.1
ENST00000258443,,-2469,2519,10,1,0.1
ENST00000258443,,-1918,1968,10,1,0.1
ENST00000258443,,-1713,1763,10,1,0.1
ENST00000258443,,-1607,1657,10,1,0.1
ENST00000258443,,-1071,1121,10,1,0.1
ENST00000411469,,-1488,1538,10,1,0.1
ENST00000356454,,-226,276,10,1,0.1
ENST00000356454,,-2249,2299,10,1,0.1
ENST00000272462,,-867,917,10,1,0.1
ENST00000427178,,1555,-1505,10,1,0.1
ENST00000676091,,2472,-2422,10,1,0.1
ENST00000674677,,-2246,2296,10,1,0.1
ENST00000448863,,-2024,2074,10,1,0.1
ENST00000417074,,116,-66,10,1,0.1
ENST00000432179,,-317,367,10,1,0.1
ENST00000393252,,805,-755,10,1,0.1
ENST00000341068,,-488,538,10,1,0.1
ENST00000341068,,164,-114,10,1,0.1
ENST00000341068,,999,-949,10,1,0.1
ENST00000449344,,289,-239,10,1,0.1
ENST00000449344,,-1426,1476,10,1,0.1
ENST00000283206,,1789,-1739,10,1,0.1
ENST00000452614,,-1968,2018,10,1,0.1
ENST00000441565,,1054,-1004,10,1,0.1
ENST00000272559,,-2165,2215,10,1,0.1
ENST00000233336,,1199,-1149,10,1,0.1
ENST00000233336,,-425,475,10,1,0.1
ENST00000537335,,2146,-2096,10,1,0.1
ENST00000409719,,-1850,1900,10,1,0.1
ENST00000327581,,-2459,2509,10,1,0.1
ENST00000302450,,-1483,1533,10,1,0.1
ENST00000302450,,961,-911,10,1,0.1
ENST00000259211,,529,-479,10,1,0.1
ENST00000259213,,638,-588,10,1,0.1
ENST00000259213,,2017,-1967,10,1,0.1
ENST00000259213,,2450,-2400,10,1,0.1
ENST00000437409,,-766,816,10,1,0.1
ENST00000514072,,788,-738,10,1,0.1
ENST00000514072,,586,-536,10,1,0.1
ENST00000514072,,-610,660,10,1,0.1
ENST00000514072,,-692,742,10,1,0.1
ENST00000514072,,-1766,1816,10,1,0.1
ENST00000341010,,487,-437,10,1,0.1
ENST00000341010,,-1187,1237,10,1,0.1
ENST00000341010,,-1226,1276,10,1,0.1
ENST00000341010,,-1255,1305,10,1,0.1
ENST00000341010,,-1260,1310,10,1,0.1
ENST00000393197,,1470,-1420,10,1,0.1
ENST00000393197,,-1262,1312,10,1,0.1
ENST00000393197,,-1265,1315,10,1,0.1
ENST00000409052,,-272,322,10,1,0.1
ENST00000409052,,-515,565,10,1,0.1
ENST00000409052,,-1259,1309,10,1,0.1
ENST00000409052,,-1680,1730,10,1,0.1
ENST00000361779,,2316,-2266,10,1,0.1
ENST00000259206,,-661,711,10,1,0.1
ENST00000259206,,-1323,1373,10,1,0.1
ENST00000259206,,-1996,2046,10,1,0.1
ENST00000409930,,-1150,1200,10,1,0.1
ENST00000441564,,-1201,1251,10,1,0.1
ENST00000409378,,1183,-1133,10,1,0.1
ENST00000409378,,481,-431,10,1,0.1
ENST00000409378,,-614,664,10,1,0.1
ENST00000409378,,-997,1047,10,1,0.1
ENST00000681162,,2018,-1968,10,1,0.1
ENST00000535589,,-700,750,10,1,0.1
ENST00000410059,,-1886,1936,10,1,0.1
ENST00000410059,,-2013,2063,10,1,0.1
ENST00000410059,,-2242,2292,10,1,0.1
ENST00000310323,,-1485,1535,10,1,0.1
ENST00000263239,,2079,-2029,10,1,0.1
ENST00000415038,,1766,-1716,10,1,0.1
ENST00000415038,,663,-613,10,1,0.1
ENST00000415038,,-1546,1596,10,1,0.1
ENST00000376300,,-1134,1184,10,1,0.1
ENST00000393106,,1996,-1946,10,1,0.1
ENST00000409811,,-1392,1442,10,1,0.1
ENST00000409811,,-2155,2205,10,1,0.1
ENST00000393103,,-658,708,10,1,0.1
ENST00000306406,,-658,708,10,1,0.1
ENST00000630739,,-115,165,10,1,0.1
ENST00000627145,,1300,-1250,10,1,0.1
ENST00000594141,,2033,-1983,10,1,0.1
ENST00000599827,,2182,-2132,10,1,0.1
ENST00000599827,,-38,88,10,1,0.1
ENST00000599827,,-1549,1599,10,1,0.1
ENST00000443972,,692,-642,10,1,0.1
ENST00000443972,,240,-190,10,1,0.1
ENST00000434869,,1178,-1128,10,1,0.1
ENST00000401466,,2458,-2408,10,1,0.1
ENST00000488279,,-1507,1557,10,1,0.1
ENST00000452780,,2057,-2007,10,1,0.1
ENST00000452780,,1845,-1795,10,1,0.1
ENST00000449649,,-718,768,10,1,0.1
ENST00000449649,,-977,1027,10,1,0.1
ENST00000482119,,1672,-1622,10,1,0.1
ENST00000361492,,81,-31,10,1,0.1
ENST00000361492,,-2133,2183,10,1,0.1
ENST00000418323,,-1597,1647,10,1,0.1
ENST00000418323,,-1639,1689,10,1,0.1
ENST00000452319,,2217,-2167,10,1,0.1
ENST00000452319,,605,-555,10,1,0.1
ENST00000423105,,1438,-1388,10,1,0.1
ENST00000636439,,-2368,2418,10,1,0.1
ENST00000335247,,-825,875,10,1,0.1
ENST00000664447,,-1476,1526,10,1,0.1
ENST00000647496,,-573,623,10,1,0.1
ENST00000647496,,-70,120,10,1,0.1
ENST00000285398,,2052,-2002,10,1,0.1
ENST00000344908,,1638,-1588,10,1,0.1
ENST00000682094,,-977,1027,10,1,0.1
ENST00000409947,,446,-396,10,1,0.1
ENST00000409947,,746,-696,10,1,0.1
ENST00000234071,,1185,-1135,10,1,0.1
ENST00000442644,,-353,403,10,1,0.1
ENST00000409048,,-708,758,10,1,0.1
ENST00000295321,,-689,739,10,1,0.1
ENST00000295321,,-630,680,10,1,0.1
ENST00000409725,,1069,-1019,10,1,0.1
ENST00000428314,,-1652,1702,10,1,0.1
ENST00000426981,,-2263,2313,10,1,0.1
ENST00000426981,,-841,891,10,1,0.1
ENST00000426981,,-267,317,10,1,0.1
ENST00000423019,,719,-669,10,1,0.1
ENST00000324938,,1645,-1595,10,1,0.1
ENST00000409455,,-1343,1393,10,1,0.1
ENST00000355119,,1757,-1707,10,1,0.1
ENST00000410011,,-1637,1687,10,1,0.1
ENST00000310981,,-2460,2510,10,1,0.1
ENST00000259235,,-1516,1566,10,1,0.1
ENST00000418197,,199,-149,10,1,0.1
ENST00000452955,,-1670,1720,10,1,0.1
ENST00000409022,,1896,-1846,10,1,0.1
ENST00000409022,,-262,312,10,1,0.1
ENST00000409022,,-263,313,10,1,0.1
ENST00000409022,,-517,567,10,1,0.1
ENST00000409022,,-811,861,10,1,0.1
ENST00000309926,,-1462,1512,10,1,0.1
ENST00000321420,,379,-329,10,1,0.1
ENST00000321420,,213,-163,10,1,0.1
ENST00000409303,,2438,-2388,10,1,0.1
ENST00000409303,,837,-787,10,1,0.1
ENST00000635976,,-1740,1790,10,1,0.1
